Metro,Dimension Type,Month,Dimension,Measure,Value,YoY
New York City,Timeseries,2018-08,Metro Median Base Pay,Median Base Pay,62573,
New York City,Timeseries,2018-07,Metro Median Base Pay,Median Base Pay,62518.33333,
New York City,Timeseries,2018-06,Metro Median Base Pay,Median Base Pay,62378.66667,
New York City,Timeseries,2018-05,Metro Median Base Pay,Median Base Pay,62483,
New York City,Timeseries,2018-04,Metro Median Base Pay,Median Base Pay,62263,
New York City,Timeseries,2018-03,Metro Median Base Pay,Median Base Pay,62185.66667,
New York City,Timeseries,2018-02,Metro Median Base Pay,Median Base Pay,61998.66667,
New York City,Timeseries,2018-01,Metro Median Base Pay,Median Base Pay,61600,
New York City,Timeseries,2017-12,Metro Median Base Pay,Median Base Pay,61166.33333,
New York City,Timeseries,2017-11,Metro Median Base Pay,Median Base Pay,60871,
New York City,Timeseries,2017-10,Metro Median Base Pay,Median Base Pay,60970.33333,
New York City,Timeseries,2017-09,Metro Median Base Pay,Median Base Pay,60947.66667,
New York City,Timeseries,2017-08,Metro Median Base Pay,Median Base Pay,60882.66667,
New York City,Timeseries,2017-07,Metro Median Base Pay,Median Base Pay,60758.66667,
New York City,Timeseries,2017-06,Metro Median Base Pay,Median Base Pay,61000.66667,
New York City,Timeseries,2017-05,Metro Median Base Pay,Median Base Pay,61100.66667,
New York City,Timeseries,2017-04,Metro Median Base Pay,Median Base Pay,61165,
New York City,Timeseries,2017-03,Metro Median Base Pay,Median Base Pay,61066.66667,
New York City,Timeseries,2017-02,Metro Median Base Pay,Median Base Pay,60908.66667,
New York City,Timeseries,2017-01,Metro Median Base Pay,Median Base Pay,60688.33333,
New York City,Timeseries,2016-12,Metro Median Base Pay,Median Base Pay,60327.66667,
New York City,Timeseries,2016-11,Metro Median Base Pay,Median Base Pay,60192.33333,
New York City,Timeseries,2016-10,Metro Median Base Pay,Median Base Pay,60162.66667,
New York City,Timeseries,2016-09,Metro Median Base Pay,Median Base Pay,59976.66667,
New York City,Timeseries,2016-08,Metro Median Base Pay,Median Base Pay,59956.66667,
New York City,Timeseries,2016-07,Metro Median Base Pay,Median Base Pay,59738.66667,
New York City,Timeseries,2016-06,Metro Median Base Pay,Median Base Pay,59768,
New York City,Timeseries,2016-05,Metro Median Base Pay,Median Base Pay,59605.33333,
New York City,Timeseries,2016-04,Metro Median Base Pay,Median Base Pay,59471,
New York City,Timeseries,2016-03,Metro Median Base Pay,Median Base Pay,59384.66667,
New York City,Timeseries,2016-02,Metro Median Base Pay,Median Base Pay,59247.66667,
New York City,Timeseries,2016-01,Metro Median Base Pay,Median Base Pay,59139,
New York City,Timeseries,2015-12,Metro Median Base Pay,Median Base Pay,58818,
New York City,Timeseries,2015-11,Metro Median Base Pay,Median Base Pay,58636.66667,
New York City,Timeseries,2015-10,Metro Median Base Pay,Median Base Pay,58451.66667,
New York City,Timeseries,2015-09,Metro Median Base Pay,Median Base Pay,58310.33333,
New York City,Timeseries,2015-08,Metro Median Base Pay,Median Base Pay,58113.66667,
New York City,Timeseries,2015-07,Metro Median Base Pay,Median Base Pay,58027,
New York City,Timeseries,2015-06,Metro Median Base Pay,Median Base Pay,58070,
New York City,Timeseries,2015-05,Metro Median Base Pay,Median Base Pay,57995.33333,
New York City,Timeseries,2015-04,Metro Median Base Pay,Median Base Pay,58153.33333,
New York City,Timeseries,2015-03,Metro Median Base Pay,Median Base Pay,58374.66667,
New York City,Timeseries,2015-02,Metro Median Base Pay,Median Base Pay,58404,
New York City,Timeseries,2015-01,Metro Median Base Pay,Median Base Pay,58248,
New York City,Timeseries,2014-12,Metro Median Base Pay,Median Base Pay,57937.66667,
New York City,Timeseries,2014-11,Metro Median Base Pay,Median Base Pay,57774,
Los Angeles,Timeseries,2018-11,Metro Median Base Pay,Median Base Pay,61798,
Los Angeles,Timeseries,2018-10,Metro Median Base Pay,Median Base Pay,61600,
Los Angeles,Timeseries,2018-09,Metro Median Base Pay,Median Base Pay,61516.66667,
Los Angeles,Timeseries,2018-08,Metro Median Base Pay,Median Base Pay,61281,
Los Angeles,Timeseries,2018-07,Metro Median Base Pay,Median Base Pay,61224.66667,
Los Angeles,Timeseries,2018-06,Metro Median Base Pay,Median Base Pay,61005.66667,
Los Angeles,Timeseries,2018-05,Metro Median Base Pay,Median Base Pay,61038.33333,
Los Angeles,Timeseries,2018-04,Metro Median Base Pay,Median Base Pay,60775.33333,
Los Angeles,Timeseries,2018-03,Metro Median Base Pay,Median Base Pay,60624.33333,
Los Angeles,Timeseries,2018-02,Metro Median Base Pay,Median Base Pay,60413.66667,
Los Angeles,Timeseries,2018-01,Metro Median Base Pay,Median Base Pay,60404.66667,
Los Angeles,Timeseries,2017-12,Metro Median Base Pay,Median Base Pay,60335.66667,
Los Angeles,Timeseries,2017-11,Metro Median Base Pay,Median Base Pay,60228,
Los Angeles,Timeseries,2017-10,Metro Median Base Pay,Median Base Pay,59952,
Los Angeles,Timeseries,2017-09,Metro Median Base Pay,Median Base Pay,59831.33333,
Los Angeles,Timeseries,2017-08,Metro Median Base Pay,Median Base Pay,59681.66667,
Los Angeles,Timeseries,2017-07,Metro Median Base Pay,Median Base Pay,59601,
Los Angeles,Timeseries,2017-06,Metro Median Base Pay,Median Base Pay,59725.33333,
Los Angeles,Timeseries,2017-05,Metro Median Base Pay,Median Base Pay,59857,
Los Angeles,Timeseries,2017-04,Metro Median Base Pay,Median Base Pay,60075.66667,
Los Angeles,Timeseries,2017-03,Metro Median Base Pay,Median Base Pay,60082.66667,
Los Angeles,Timeseries,2017-02,Metro Median Base Pay,Median Base Pay,59818,
Los Angeles,Timeseries,2017-01,Metro Median Base Pay,Median Base Pay,59635,
Los Angeles,Timeseries,2016-12,Metro Median Base Pay,Median Base Pay,59249.66667,
Los Angeles,Timeseries,2016-11,Metro Median Base Pay,Median Base Pay,59084.33333,
Los Angeles,Timeseries,2016-10,Metro Median Base Pay,Median Base Pay,58732.33333,
Los Angeles,Timeseries,2016-09,Metro Median Base Pay,Median Base Pay,58749.66667,
Los Angeles,Timeseries,2016-08,Metro Median Base Pay,Median Base Pay,59000.33333,
Los Angeles,Timeseries,2016-07,Metro Median Base Pay,Median Base Pay,58997.66667,
Los Angeles,Timeseries,2016-06,Metro Median Base Pay,Median Base Pay,58673.66667,
Los Angeles,Timeseries,2016-05,Metro Median Base Pay,Median Base Pay,58181.66667,
Los Angeles,Timeseries,2016-04,Metro Median Base Pay,Median Base Pay,57783.33333,
Los Angeles,Timeseries,2016-03,Metro Median Base Pay,Median Base Pay,57568,
Los Angeles,Timeseries,2016-02,Metro Median Base Pay,Median Base Pay,57464.33333,
Los Angeles,Timeseries,2016-01,Metro Median Base Pay,Median Base Pay,57361,
Los Angeles,Timeseries,2015-12,Metro Median Base Pay,Median Base Pay,57189.33333,
Los Angeles,Timeseries,2015-11,Metro Median Base Pay,Median Base Pay,56894.66667,
Los Angeles,Timeseries,2015-10,Metro Median Base Pay,Median Base Pay,56870.33333,
Los Angeles,Timeseries,2015-09,Metro Median Base Pay,Median Base Pay,56836,
Los Angeles,Timeseries,2015-08,Metro Median Base Pay,Median Base Pay,56726,
Los Angeles,Timeseries,2015-07,Metro Median Base Pay,Median Base Pay,56492.66667,
Los Angeles,Timeseries,2015-06,Metro Median Base Pay,Median Base Pay,56291,
Los Angeles,Timeseries,2015-05,Metro Median Base Pay,Median Base Pay,56416.66667,
Los Angeles,Timeseries,2015-04,Metro Median Base Pay,Median Base Pay,56525.66667,
Los Angeles,Timeseries,2015-03,Metro Median Base Pay,Median Base Pay,56563,
Los Angeles,Timeseries,2015-02,Metro Median Base Pay,Median Base Pay,56227.66667,
Los Angeles,Timeseries,2015-01,Metro Median Base Pay,Median Base Pay,55927.66667,
Los Angeles,Timeseries,2014-12,Metro Median Base Pay,Median Base Pay,55898.66667,
Los Angeles,Timeseries,2014-11,Metro Median Base Pay,Median Base Pay,55907.66667,
Philadelphia,Timeseries,2018-11,Metro Median Base Pay,Median Base Pay,55996,
Philadelphia,Timeseries,2018-10,Metro Median Base Pay,Median Base Pay,55954.33333,
Philadelphia,Timeseries,2018-09,Metro Median Base Pay,Median Base Pay,56173.66667,
Philadelphia,Timeseries,2018-08,Metro Median Base Pay,Median Base Pay,56088.66667,
Philadelphia,Timeseries,2018-07,Metro Median Base Pay,Median Base Pay,56045,
Philadelphia,Timeseries,2018-06,Metro Median Base Pay,Median Base Pay,55856.66667,
Philadelphia,Timeseries,2018-05,Metro Median Base Pay,Median Base Pay,55663.66667,
Philadelphia,Timeseries,2018-04,Metro Median Base Pay,Median Base Pay,55790,
Philadelphia,Timeseries,2018-03,Metro Median Base Pay,Median Base Pay,55749.66667,
Philadelphia,Timeseries,2018-02,Metro Median Base Pay,Median Base Pay,55506.66667,
Philadelphia,Timeseries,2018-01,Metro Median Base Pay,Median Base Pay,54824.66667,
Philadelphia,Timeseries,2017-12,Metro Median Base Pay,Median Base Pay,54640,
Philadelphia,Timeseries,2017-11,Metro Median Base Pay,Median Base Pay,54733,
Philadelphia,Timeseries,2017-10,Metro Median Base Pay,Median Base Pay,54836.66667,
Philadelphia,Timeseries,2017-09,Metro Median Base Pay,Median Base Pay,54646,
Philadelphia,Timeseries,2017-08,Metro Median Base Pay,Median Base Pay,54624,
Philadelphia,Timeseries,2017-07,Metro Median Base Pay,Median Base Pay,54454,
Philadelphia,Timeseries,2017-06,Metro Median Base Pay,Median Base Pay,54352.33333,
Philadelphia,Timeseries,2017-05,Metro Median Base Pay,Median Base Pay,54374.33333,
Philadelphia,Timeseries,2017-04,Metro Median Base Pay,Median Base Pay,54800.33333,
Philadelphia,Timeseries,2017-03,Metro Median Base Pay,Median Base Pay,55005,
Philadelphia,Timeseries,2017-02,Metro Median Base Pay,Median Base Pay,54816.33333,
Philadelphia,Timeseries,2017-01,Metro Median Base Pay,Median Base Pay,54485.66667,
Philadelphia,Timeseries,2016-12,Metro Median Base Pay,Median Base Pay,54491.33333,
Philadelphia,Timeseries,2016-11,Metro Median Base Pay,Median Base Pay,54456.33333,
Philadelphia,Timeseries,2016-10,Metro Median Base Pay,Median Base Pay,54446.66667,
Philadelphia,Timeseries,2016-09,Metro Median Base Pay,Median Base Pay,54132,
Philadelphia,Timeseries,2016-08,Metro Median Base Pay,Median Base Pay,53943.66667,
Philadelphia,Timeseries,2016-07,Metro Median Base Pay,Median Base Pay,53749.66667,
Philadelphia,Timeseries,2016-06,Metro Median Base Pay,Median Base Pay,53811,
Philadelphia,Timeseries,2016-05,Metro Median Base Pay,Median Base Pay,54042.66667,
Philadelphia,Timeseries,2016-04,Metro Median Base Pay,Median Base Pay,54065.33333,
Philadelphia,Timeseries,2016-03,Metro Median Base Pay,Median Base Pay,53872,
Philadelphia,Timeseries,2016-02,Metro Median Base Pay,Median Base Pay,53539.33333,
Philadelphia,Timeseries,2016-01,Metro Median Base Pay,Median Base Pay,53192.33333,
Philadelphia,Timeseries,2015-12,Metro Median Base Pay,Median Base Pay,53162,
Philadelphia,Timeseries,2015-11,Metro Median Base Pay,Median Base Pay,53116.66667,
Philadelphia,Timeseries,2015-10,Metro Median Base Pay,Median Base Pay,53075.33333,
Philadelphia,Timeseries,2015-09,Metro Median Base Pay,Median Base Pay,52691.66667,
Philadelphia,Timeseries,2015-08,Metro Median Base Pay,Median Base Pay,52473,
Philadelphia,Timeseries,2015-07,Metro Median Base Pay,Median Base Pay,52532.66667,
Philadelphia,Timeseries,2015-06,Metro Median Base Pay,Median Base Pay,52443.66667,
Philadelphia,Timeseries,2015-05,Metro Median Base Pay,Median Base Pay,52430.33333,
Philadelphia,Timeseries,2015-04,Metro Median Base Pay,Median Base Pay,52415.66667,
Philadelphia,Timeseries,2015-03,Metro Median Base Pay,Median Base Pay,52615.33333,
Philadelphia,Timeseries,2015-02,Metro Median Base Pay,Median Base Pay,52488.33333,
Philadelphia,Timeseries,2015-01,Metro Median Base Pay,Median Base Pay,52286.33333,
Philadelphia,Timeseries,2014-12,Metro Median Base Pay,Median Base Pay,52047,
Philadelphia,Timeseries,2014-11,Metro Median Base Pay,Median Base Pay,52112.33333,
Houston,Timeseries,2018-11,Metro Median Base Pay,Median Base Pay,56159.33333,
Houston,Timeseries,2018-10,Metro Median Base Pay,Median Base Pay,56053,
Houston,Timeseries,2018-09,Metro Median Base Pay,Median Base Pay,55744.66667,
Houston,Timeseries,2018-08,Metro Median Base Pay,Median Base Pay,55722,
Houston,Timeseries,2018-07,Metro Median Base Pay,Median Base Pay,55679,
Houston,Timeseries,2018-06,Metro Median Base Pay,Median Base Pay,55830.33333,
Houston,Timeseries,2018-05,Metro Median Base Pay,Median Base Pay,55918.33333,
Houston,Timeseries,2018-04,Metro Median Base Pay,Median Base Pay,56073,
Houston,Timeseries,2018-03,Metro Median Base Pay,Median Base Pay,55867.66667,
Houston,Timeseries,2018-02,Metro Median Base Pay,Median Base Pay,55608,
Houston,Timeseries,2018-01,Metro Median Base Pay,Median Base Pay,55195,
Houston,Timeseries,2017-12,Metro Median Base Pay,Median Base Pay,54980.33333,
Houston,Timeseries,2017-11,Metro Median Base Pay,Median Base Pay,54814,
Houston,Timeseries,2017-10,Metro Median Base Pay,Median Base Pay,54753.66667,
Houston,Timeseries,2017-09,Metro Median Base Pay,Median Base Pay,54812.33333,
Houston,Timeseries,2017-08,Metro Median Base Pay,Median Base Pay,54669.66667,
Houston,Timeseries,2017-07,Metro Median Base Pay,Median Base Pay,54699.33333,
Houston,Timeseries,2017-06,Metro Median Base Pay,Median Base Pay,54674.66667,
Houston,Timeseries,2017-05,Metro Median Base Pay,Median Base Pay,54809,
Houston,Timeseries,2017-04,Metro Median Base Pay,Median Base Pay,54707.66667,
Houston,Timeseries,2017-03,Metro Median Base Pay,Median Base Pay,54635.66667,
Houston,Timeseries,2017-02,Metro Median Base Pay,Median Base Pay,54848.66667,
Houston,Timeseries,2017-01,Metro Median Base Pay,Median Base Pay,54880.33333,
Houston,Timeseries,2016-12,Metro Median Base Pay,Median Base Pay,54838.33333,
Houston,Timeseries,2016-11,Metro Median Base Pay,Median Base Pay,54586.33333,
Houston,Timeseries,2016-10,Metro Median Base Pay,Median Base Pay,54638.33333,
Houston,Timeseries,2016-09,Metro Median Base Pay,Median Base Pay,54671.33333,
Houston,Timeseries,2016-08,Metro Median Base Pay,Median Base Pay,54605.66667,
Houston,Timeseries,2016-07,Metro Median Base Pay,Median Base Pay,54571.33333,
Houston,Timeseries,2016-06,Metro Median Base Pay,Median Base Pay,54306,
Houston,Timeseries,2016-05,Metro Median Base Pay,Median Base Pay,54351,
Houston,Timeseries,2016-04,Metro Median Base Pay,Median Base Pay,54155.33333,
Houston,Timeseries,2016-03,Metro Median Base Pay,Median Base Pay,54093.66667,
Houston,Timeseries,2016-02,Metro Median Base Pay,Median Base Pay,53690,
Houston,Timeseries,2016-01,Metro Median Base Pay,Median Base Pay,53627.33333,
Houston,Timeseries,2015-12,Metro Median Base Pay,Median Base Pay,53721.33333,
Houston,Timeseries,2015-11,Metro Median Base Pay,Median Base Pay,53976.33333,
Houston,Timeseries,2015-10,Metro Median Base Pay,Median Base Pay,53944.66667,
Houston,Timeseries,2015-09,Metro Median Base Pay,Median Base Pay,53742.33333,
Houston,Timeseries,2015-08,Metro Median Base Pay,Median Base Pay,53403,
Houston,Timeseries,2015-07,Metro Median Base Pay,Median Base Pay,53145.66667,
Houston,Timeseries,2015-06,Metro Median Base Pay,Median Base Pay,53121.66667,
Houston,Timeseries,2015-05,Metro Median Base Pay,Median Base Pay,53191.66667,
Houston,Timeseries,2015-04,Metro Median Base Pay,Median Base Pay,53346.66667,
Houston,Timeseries,2015-03,Metro Median Base Pay,Median Base Pay,53412,
Houston,Timeseries,2015-02,Metro Median Base Pay,Median Base Pay,53349,
Houston,Timeseries,2015-01,Metro Median Base Pay,Median Base Pay,53211.33333,
Houston,Timeseries,2014-12,Metro Median Base Pay,Median Base Pay,53251,
Houston,Timeseries,2014-11,Metro Median Base Pay,Median Base Pay,53121.66667,
Seattle,Timeseries,2018-11,Metro Median Base Pay,Median Base Pay,63030,
Seattle,Timeseries,2018-10,Metro Median Base Pay,Median Base Pay,62723,
Seattle,Timeseries,2018-09,Metro Median Base Pay,Median Base Pay,62373,
Seattle,Timeseries,2018-08,Metro Median Base Pay,Median Base Pay,62144.33333,
Seattle,Timeseries,2018-07,Metro Median Base Pay,Median Base Pay,61880.33333,
Seattle,Timeseries,2018-06,Metro Median Base Pay,Median Base Pay,61924.33333,
Seattle,Timeseries,2018-05,Metro Median Base Pay,Median Base Pay,61981,
Seattle,Timeseries,2018-04,Metro Median Base Pay,Median Base Pay,61999.33333,
Seattle,Timeseries,2018-03,Metro Median Base Pay,Median Base Pay,61756.66667,
Seattle,Timeseries,2018-02,Metro Median Base Pay,Median Base Pay,61453.33333,
Seattle,Timeseries,2018-01,Metro Median Base Pay,Median Base Pay,61440.66667,
Seattle,Timeseries,2017-12,Metro Median Base Pay,Median Base Pay,61453.33333,
Seattle,Timeseries,2017-11,Metro Median Base Pay,Median Base Pay,61308.33333,
Seattle,Timeseries,2017-10,Metro Median Base Pay,Median Base Pay,61073.33333,
Seattle,Timeseries,2017-09,Metro Median Base Pay,Median Base Pay,60735.66667,
Seattle,Timeseries,2017-08,Metro Median Base Pay,Median Base Pay,60667.66667,
Seattle,Timeseries,2017-07,Metro Median Base Pay,Median Base Pay,60444,
Seattle,Timeseries,2017-06,Metro Median Base Pay,Median Base Pay,60566,
Seattle,Timeseries,2017-05,Metro Median Base Pay,Median Base Pay,60353,
Seattle,Timeseries,2017-04,Metro Median Base Pay,Median Base Pay,60624.66667,
Seattle,Timeseries,2017-03,Metro Median Base Pay,Median Base Pay,60626,
Seattle,Timeseries,2017-02,Metro Median Base Pay,Median Base Pay,60812,
Seattle,Timeseries,2017-01,Metro Median Base Pay,Median Base Pay,60655,
Seattle,Timeseries,2016-12,Metro Median Base Pay,Median Base Pay,60253.66667,
Seattle,Timeseries,2016-11,Metro Median Base Pay,Median Base Pay,60028.33333,
Seattle,Timeseries,2016-10,Metro Median Base Pay,Median Base Pay,59920.66667,
Seattle,Timeseries,2016-09,Metro Median Base Pay,Median Base Pay,59803.66667,
Seattle,Timeseries,2016-08,Metro Median Base Pay,Median Base Pay,59668.33333,
Seattle,Timeseries,2016-07,Metro Median Base Pay,Median Base Pay,59175.33333,
Seattle,Timeseries,2016-06,Metro Median Base Pay,Median Base Pay,58964.33333,
Seattle,Timeseries,2016-05,Metro Median Base Pay,Median Base Pay,58672.33333,
Seattle,Timeseries,2016-04,Metro Median Base Pay,Median Base Pay,58463.66667,
Seattle,Timeseries,2016-03,Metro Median Base Pay,Median Base Pay,58290.66667,
Seattle,Timeseries,2016-02,Metro Median Base Pay,Median Base Pay,58113.33333,
Seattle,Timeseries,2016-01,Metro Median Base Pay,Median Base Pay,58057.33333,
Seattle,Timeseries,2015-12,Metro Median Base Pay,Median Base Pay,58136.33333,
Seattle,Timeseries,2015-11,Metro Median Base Pay,Median Base Pay,58190.66667,
Seattle,Timeseries,2015-10,Metro Median Base Pay,Median Base Pay,58134,
Seattle,Timeseries,2015-09,Metro Median Base Pay,Median Base Pay,57795.33333,
Seattle,Timeseries,2015-08,Metro Median Base Pay,Median Base Pay,57363,
Seattle,Timeseries,2015-07,Metro Median Base Pay,Median Base Pay,57151,
Seattle,Timeseries,2015-06,Metro Median Base Pay,Median Base Pay,57142,
Seattle,Timeseries,2015-05,Metro Median Base Pay,Median Base Pay,57221.33333,
Seattle,Timeseries,2015-04,Metro Median Base Pay,Median Base Pay,57319.33333,
Seattle,Timeseries,2015-03,Metro Median Base Pay,Median Base Pay,57213.66667,
Seattle,Timeseries,2015-02,Metro Median Base Pay,Median Base Pay,57034.33333,
Seattle,Timeseries,2015-01,Metro Median Base Pay,Median Base Pay,56741.33333,
Seattle,Timeseries,2014-12,Metro Median Base Pay,Median Base Pay,56590,
Seattle,Timeseries,2014-11,Metro Median Base Pay,Median Base Pay,56506.33333,
San Francisco,Timeseries,2018-11,Metro Median Base Pay,Median Base Pay,71420.33333,
San Francisco,Timeseries,2018-10,Metro Median Base Pay,Median Base Pay,70951,
San Francisco,Timeseries,2018-09,Metro Median Base Pay,Median Base Pay,70659.66667,
San Francisco,Timeseries,2018-08,Metro Median Base Pay,Median Base Pay,69985.33333,
San Francisco,Timeseries,2018-07,Metro Median Base Pay,Median Base Pay,69739,
San Francisco,Timeseries,2018-06,Metro Median Base Pay,Median Base Pay,69728.33333,
San Francisco,Timeseries,2018-05,Metro Median Base Pay,Median Base Pay,69958.33333,
San Francisco,Timeseries,2018-04,Metro Median Base Pay,Median Base Pay,69821.66667,
San Francisco,Timeseries,2018-03,Metro Median Base Pay,Median Base Pay,69471.66667,
San Francisco,Timeseries,2018-02,Metro Median Base Pay,Median Base Pay,69192,
San Francisco,Timeseries,2018-01,Metro Median Base Pay,Median Base Pay,68855,
San Francisco,Timeseries,2017-12,Metro Median Base Pay,Median Base Pay,68622.66667,
San Francisco,Timeseries,2017-11,Metro Median Base Pay,Median Base Pay,68274.33333,
San Francisco,Timeseries,2017-10,Metro Median Base Pay,Median Base Pay,68192.33333,
San Francisco,Timeseries,2017-09,Metro Median Base Pay,Median Base Pay,67837,
San Francisco,Timeseries,2017-08,Metro Median Base Pay,Median Base Pay,67954,
San Francisco,Timeseries,2017-07,Metro Median Base Pay,Median Base Pay,68022.66667,
San Francisco,Timeseries,2017-06,Metro Median Base Pay,Median Base Pay,68084.66667,
San Francisco,Timeseries,2017-05,Metro Median Base Pay,Median Base Pay,67744,
San Francisco,Timeseries,2017-04,Metro Median Base Pay,Median Base Pay,67240.33333,
San Francisco,Timeseries,2017-03,Metro Median Base Pay,Median Base Pay,67136,
San Francisco,Timeseries,2017-02,Metro Median Base Pay,Median Base Pay,67018.33333,
San Francisco,Timeseries,2017-01,Metro Median Base Pay,Median Base Pay,67210.33333,
San Francisco,Timeseries,2016-12,Metro Median Base Pay,Median Base Pay,67072.33333,
San Francisco,Timeseries,2016-11,Metro Median Base Pay,Median Base Pay,67047.66667,
San Francisco,Timeseries,2016-10,Metro Median Base Pay,Median Base Pay,67020.66667,
San Francisco,Timeseries,2016-09,Metro Median Base Pay,Median Base Pay,66975,
San Francisco,Timeseries,2016-08,Metro Median Base Pay,Median Base Pay,66765.33333,
San Francisco,Timeseries,2016-07,Metro Median Base Pay,Median Base Pay,66713,
San Francisco,Timeseries,2016-06,Metro Median Base Pay,Median Base Pay,66501,
San Francisco,Timeseries,2016-05,Metro Median Base Pay,Median Base Pay,66199.66667,
San Francisco,Timeseries,2016-04,Metro Median Base Pay,Median Base Pay,65760.66667,
San Francisco,Timeseries,2016-03,Metro Median Base Pay,Median Base Pay,65587.33333,
San Francisco,Timeseries,2016-02,Metro Median Base Pay,Median Base Pay,65307.33333,
San Francisco,Timeseries,2016-01,Metro Median Base Pay,Median Base Pay,64833,
San Francisco,Timeseries,2015-12,Metro Median Base Pay,Median Base Pay,64519.33333,
San Francisco,Timeseries,2015-11,Metro Median Base Pay,Median Base Pay,64398,
San Francisco,Timeseries,2015-10,Metro Median Base Pay,Median Base Pay,64448,
San Francisco,Timeseries,2015-09,Metro Median Base Pay,Median Base Pay,64317,
San Francisco,Timeseries,2015-08,Metro Median Base Pay,Median Base Pay,64319.33333,
San Francisco,Timeseries,2015-07,Metro Median Base Pay,Median Base Pay,64085.33333,
San Francisco,Timeseries,2015-06,Metro Median Base Pay,Median Base Pay,63801.33333,
San Francisco,Timeseries,2015-05,Metro Median Base Pay,Median Base Pay,63424,
San Francisco,Timeseries,2015-04,Metro Median Base Pay,Median Base Pay,63554,
San Francisco,Timeseries,2015-03,Metro Median Base Pay,Median Base Pay,63253.66667,
San Francisco,Timeseries,2015-02,Metro Median Base Pay,Median Base Pay,63183,
San Francisco,Timeseries,2015-01,Metro Median Base Pay,Median Base Pay,62710.33333,
San Francisco,Timeseries,2014-12,Metro Median Base Pay,Median Base Pay,62621.66667,
San Francisco,Timeseries,2014-11,Metro Median Base Pay,Median Base Pay,62426.66667,
Chicago,Timeseries,2018-11,Metro Median Base Pay,Median Base Pay,57210.66667,
Chicago,Timeseries,2018-10,Metro Median Base Pay,Median Base Pay,56994.66667,
Chicago,Timeseries,2018-09,Metro Median Base Pay,Median Base Pay,56997.33333,
Chicago,Timeseries,2018-08,Metro Median Base Pay,Median Base Pay,56930,
Chicago,Timeseries,2018-07,Metro Median Base Pay,Median Base Pay,56915.33333,
Chicago,Timeseries,2018-06,Metro Median Base Pay,Median Base Pay,56660,
Chicago,Timeseries,2018-05,Metro Median Base Pay,Median Base Pay,56560.33333,
Chicago,Timeseries,2018-04,Metro Median Base Pay,Median Base Pay,56308.33333,
Chicago,Timeseries,2018-03,Metro Median Base Pay,Median Base Pay,56122,
Chicago,Timeseries,2018-02,Metro Median Base Pay,Median Base Pay,56017.66667,
Chicago,Timeseries,2018-01,Metro Median Base Pay,Median Base Pay,55998,
Chicago,Timeseries,2017-12,Metro Median Base Pay,Median Base Pay,55992.33333,
Chicago,Timeseries,2017-11,Metro Median Base Pay,Median Base Pay,55878,
Chicago,Timeseries,2017-10,Metro Median Base Pay,Median Base Pay,55848.66667,
Chicago,Timeseries,2017-09,Metro Median Base Pay,Median Base Pay,55444.33333,
Chicago,Timeseries,2017-08,Metro Median Base Pay,Median Base Pay,55531.33333,
Chicago,Timeseries,2017-07,Metro Median Base Pay,Median Base Pay,55404.33333,
Chicago,Timeseries,2017-06,Metro Median Base Pay,Median Base Pay,55825,
Chicago,Timeseries,2017-05,Metro Median Base Pay,Median Base Pay,55824.33333,
Chicago,Timeseries,2017-04,Metro Median Base Pay,Median Base Pay,55951.33333,
Chicago,Timeseries,2017-03,Metro Median Base Pay,Median Base Pay,56138.66667,
Chicago,Timeseries,2017-02,Metro Median Base Pay,Median Base Pay,56138.66667,
Chicago,Timeseries,2017-01,Metro Median Base Pay,Median Base Pay,56003.66667,
Chicago,Timeseries,2016-12,Metro Median Base Pay,Median Base Pay,55523.66667,
Chicago,Timeseries,2016-11,Metro Median Base Pay,Median Base Pay,55349,
Chicago,Timeseries,2016-10,Metro Median Base Pay,Median Base Pay,55100,
Chicago,Timeseries,2016-09,Metro Median Base Pay,Median Base Pay,55117.33333,
Chicago,Timeseries,2016-08,Metro Median Base Pay,Median Base Pay,54840.66667,
Chicago,Timeseries,2016-07,Metro Median Base Pay,Median Base Pay,54830.33333,
Chicago,Timeseries,2016-06,Metro Median Base Pay,Median Base Pay,54541,
Chicago,Timeseries,2016-05,Metro Median Base Pay,Median Base Pay,54510.33333,
Chicago,Timeseries,2016-04,Metro Median Base Pay,Median Base Pay,54314,
Chicago,Timeseries,2016-03,Metro Median Base Pay,Median Base Pay,54126.66667,
Chicago,Timeseries,2016-02,Metro Median Base Pay,Median Base Pay,53951.33333,
Chicago,Timeseries,2016-01,Metro Median Base Pay,Median Base Pay,53756.66667,
Chicago,Timeseries,2015-12,Metro Median Base Pay,Median Base Pay,53641,
Chicago,Timeseries,2015-11,Metro Median Base Pay,Median Base Pay,53670,
Chicago,Timeseries,2015-10,Metro Median Base Pay,Median Base Pay,53649.33333,
Chicago,Timeseries,2015-09,Metro Median Base Pay,Median Base Pay,53633.33333,
Chicago,Timeseries,2015-08,Metro Median Base Pay,Median Base Pay,53529.66667,
Chicago,Timeseries,2015-07,Metro Median Base Pay,Median Base Pay,53304.33333,
Chicago,Timeseries,2015-06,Metro Median Base Pay,Median Base Pay,53094.33333,
Chicago,Timeseries,2015-05,Metro Median Base Pay,Median Base Pay,52912,
Chicago,Timeseries,2015-04,Metro Median Base Pay,Median Base Pay,52921.33333,
Chicago,Timeseries,2015-03,Metro Median Base Pay,Median Base Pay,53028.66667,
